toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,toipfx
7040.01,277039287,PC,18h53m46.37s,283.443213,-34d47m02.77s,-34.784103,-14.427,0.07,-0.07,0,-16.576,0.062,-0.062,0,2460128.288364,0.005074,-0.005074,0,-384.18727899274586,0.0075878,-0.0075878,0,4.4190398,0.4881459,-0.4881459,0,2668.7664027510973,294.35925,-294.35925,0,5.193554744201446,0.7895158,-0.7895158,0,31.8281648,NA,NA,NA,566.0830656556203,NA,NA,NA,11.6081,0.006,-0.006,0,237.004,2.6615,-2.6615,0,5376,130.055,-130.055,0,4.45068,0.0844354,-0.0844354,0,0.9296608932272168,0.0535478,-0.0535478,0,2024-08-28T20:45:29Z,2024-08-29T12:03:16Z,167
3989.01,444413256,FP,00h25m32.76s,6.386516,+63d02m26.29s,63.040637,-3.39,0.039,-0.039,0,-0.993,0.037,-0.037,0,2459905.714944,0.001896,-0.001896,0,-28.099474376201126,9.5e-6,-9.5e-6,0,2.293,0.311,-0.311,0,6063.749331845911,278.258,-278.258,0,NA,NA,NA,0,5306.6,NA,NA,NA,2395.1860119032112,NA,NA,NA,11.9551,0.026,-0.026,0,2949.29,247.26,-247.26,0,12373,141,-141,0,NA,NA,NA,0,NA,NA,NA,0,2021-06-23T15:24:21Z,2024-08-22T10:08:01Z,168
1643.01,298647682,PC,18h09m03.42s,272.264241,+53d13m03.82s,53.217729,-50.733,0.051,-0.051,0,22.153,0.046,-0.046,0,2459815.953155,8.57e-4,-8.57e-4,0,-95.50181364115197,1.47e-5,-1.47e-5,0,1.2186554,0.1081002,-0.1081002,0,1049.428151569508,37.188328,-37.188328,0,2.7197683725060333,0.5521061,-0.5521061,0,15.8594327,NA,NA,NA,512.3653092471395,NA,NA,NA,8.6628,0.006,-0.006,0,40.6988,0.03935,-0.03935,0,4763,130.968,-130.968,0,4.54306,0.0944384,-0.0944384,0,0.7726702683553522,0.0571432,-0.0571432,0,2020-01-24T23:03:08Z,2023-05-19T16:02:01Z,169
527.01,148228019,APC,06h44m45.3s,101.188744,-36d39m26.47s,-36.657354,-3.7,1.3,-1.3,0,-11.9,1.3,-1.3,0,2458470.73838,2.49e-4,-2.49e-4,0,141.85662416739655,8.4e-6,-8.4e-6,0,2.5607235,0.0247519,-0.0247519,0,5527.953985855364,39.722977,-39.722977,0,22.19549015536327,4.0171475,-4.0171475,0,221.7006105,NA,NA,NA,1019.9730198905818,NA,NA,NA,8.2488,0.006,-0.006,0,163.677,NA,NA,0,7403,211,-211,0,4.13809,1.60578,-1.60578,0,1.8647891930225342,NA,NA,0,2019-02-26T17:36:51Z,2024-09-07T10:08:02Z,170
6286.01,354285962,FP,23h05m45.9s,346.44125,+72d24m37.99s,72.410554,-8.426,0.029,-0.029,0,-1.219,0.026,-0.026,0,2459907.595404,0.017471,-0.017471,0,32.842362501381636,1.592e-4,-1.592e-4,0,9.272,1.955,-1.955,0,1863.285519811779,100.291,-100.291,0,8.945811719208521,0.646382,-0.646382,0,4560.18,NA,NA,NA,2279.8088744421493,NA,NA,NA,12.4721,0.012,-0.012,0,1111.47,21.04,-21.04,0,6683,144.5,-144.5,0,3.72,0.09,-0.09,0,2.7416500018240906,0.12,-0.12,0,2023-05-03T22:21:16Z,2024-08-22T10:08:01Z,171
3508.01,278968371,FP,19h20m18.97s,290.079022,+21d22m17.31s,21.371475,-5.342,0.033,-0.033,0,-1.476,0.041,-0.041,0,2458707.691822,0.004138,-0.004138,0,1.4812748472942767,3.363e-4,-3.363e-4,0,2.35,0.272,-0.272,0,7174.9472310739375,11.7254,-11.7254,0,13.674182329783573,0.895715,-0.895715,0,3036.53,NA,NA,NA,2101.4647627384247,NA,NA,NA,12.4162,0.032,-0.032,0,535.034,8.240501,-8.240501,0,6053,247.7,-247.7,0,4.08,0.09,-0.09,0,1.5865981740013622,0.08,-0.08,0,2021-06-23T15:10:46Z,2024-08-22T10:08:01Z,172
2048.01,159873822,CP,15h51m41.79s,237.924107,+52d18m22.71s,52.306308,-10.393,0.038,-0.038,0,-1.384,0.043,-0.043,0,2459704.448013,0.004482,-0.004482,0,38.64710050025367,9.1e-5,-9.1e-5,0,3.301,0.481,-0.481,0,1138.0176728569877,1.89262,-1.89262,0,2.5855369002564066,0.17953,-0.17953,0,29.035,NA,NA,NA,576.1977655465323,NA,NA,NA,10.7545,0.006,-0.006,0,116.567,0.291,-0.291,0,5021.6,104.2,-104.2,0,4.6,0.08,-0.08,0,0.7607478051996445,0.04,-0.04,0,2020-06-19T07:20:04Z,2023-03-20T12:03:37Z,173
343.01,66497310,PC,23h44m10.89s,356.045365,-18d53m22.29s,-18.889525,10.887,0.079,-0.079,0,-3.309,0.075,-0.075,0,2459089.671576,9.98e-4,-9.98e-4,0,-3.304030432338992,5.2e-6,-5.2e-6,0,1.8543683,0.1083312,-0.1083312,0,3434.607558390011,215.92435,-215.92435,0,8.369137801105907,0.5778891,-0.5778891,0,1827.7735678,NA,NA,NA,1735.2108465525348,NA,NA,NA,12.4115,0.007,-0.007,0,519.27,14.05,-14.05,0,5885,121.6,-121.6,0,4.31,0.08,-0.08,0,1.1952107945710726,0.0648392,-0.0648392,0,2018-12-20T19:43:30Z,2024-03-14T10:08:02Z,174
7466.01,229172128,PC,06h05m09.79s,91.29081,+06d26m51.67s,6.447685,130.606,0.072,-0.072,0,-151.879,0.063,-0.063,0,2460680.466841,0.004146,-0.004146,0,17.7406592335015,4.76e-5,-4.76e-5,0,3.033501,0.0258345,-0.0258345,0,809.6317368931992,73.4524662,-73.4524662,0,2.082374954472895,0.1543019,-0.1543019,0,465.348816,NA,NA,NA,1328.527110340743,NA,NA,NA,9.809,0.006,-0.006,0,87.8271,0.40375,-0.40375,0,5343,125.89,-125.89,0,4.61539,0.0818912,-0.0818912,0,0.7889897406996245,0.0439523,-0.0439523,0,2025-08-21T20:53:44Z,2025-08-22T12:04:12Z,175
4819.01,82739585,PC,08h19m37.1s,124.904596,-43d03m25.96s,-43.057211,8.222,0.03,-0.03,0,-9.535,0.036,-0.036,0,2459277.359548,8.7e-4,-8.7e-4,0,5.905689358617552,4.83e-5,-4.83e-5,0,1.183,0.215,-0.215,0,22323.52245681322,566.181,-566.181,0,14.038741270709949,NA,NA,0,399.352,NA,NA,NA,1238.96896044457,NA,NA,NA,13.0819,0.006,-0.006,0,319.863,1.801,-1.801,0,5150,122,-122,0,4.57,NA,NA,0,0.8004245633239894,NA,NA,0,2021-12-21T22:31:40Z,2025-05-02T12:03:25Z,176
1510.01,377739433,FP,23h14m17.81s,348.574188,+65d57m28.7s,65.957972,34.183,0.049,-0.049,0,6.027,0.048,-0.048,0,2458764.82522,0.00555,-0.00555,0,6.801436955200762,2.3e-4,-2.3e-4,0,3.138,0.383,-0.383,0,434.4919768533275,0.95017,-0.95017,0,7.107657392022917,0.485025,-0.485025,0,9304.06,NA,NA,NA,2678.039714794433,NA,NA,NA,10.1975,0.022,-0.022,0,500.543,7.8005,-7.8005,0,6524,188.4,-188.4,0,3.5,0.09,-0.09,0,3.381061196721282,0.15,-0.15,0,2019-12-05T21:41:09Z,2021-10-29T12:59:15Z,177
3420.01,293978434,FP,08h09m43.39s,122.430787,-22d52m07.29s,-22.868692,-0.864,0.038,-0.038,0,5.231,0.036,-0.036,0,2458540.862165,0.008312,-0.008312,0,30.786962502174244,4.152e-4,-4.152e-4,0,3.316,0.452,-0.452,0,2162.7909459457182,4.4812,-4.4812,0,7.98715711550761,0.593331,-0.593331,0,4957.19,NA,NA,NA,2362.720348001679,NA,NA,NA,12.6746,0.009,-0.009,0,950.218,24.6015,-24.6015,0,6263,133.6,-133.6,0,4.03,0.09,-0.09,0,1.7777596275402572,0.09,-0.09,0,2021-06-16T22:56:30Z,2024-08-22T10:08:01Z,178
3438.01,455272393,PC,09h45m19.62s,146.331746,+03d05m40.13s,3.094481,-16.476,0.198,-0.198,0,12.701,0.264,-0.264,0,2459990.042782,0.004787,-0.004787,0,-16.860496175568567,4.6e-6,-4.6e-6,0,1.445,0.512,-0.512,0,2064.2342570975325,14.6173,-14.6173,0,10.24371563531461,1.13691,-1.13691,0,1529.93,NA,NA,NA,1761.3277545525907,NA,NA,NA,11.9581,0.007,-0.007,0,735.129,44.564,-44.564,0,5993.3,229.4,-229.4,0,3.9,0.1,-0.1,0,2.0130674239887125,0.15,-0.15,0,2021-06-16T22:56:33Z,2024-08-22T10:08:01Z,179
1458.01,191284318,KP,00h38m17.53s,9.573034,+42d27m47.15s,42.463096,-21.564,0.081,-0.081,0,-4.588,0.149,-0.149,0,2460610.063622,1.93e-4,-1.93e-4,0,43.71614721277084,9e-7,-9e-7,0,3.074,0.243,-0.243,0,13646.265327801173,87.8007,-87.8007,0,15.410247637420989,0.782614,-0.782614,0,1597.59,NA,NA,NA,1760.7457749431444,NA,NA,NA,10.374,0.006,-0.006,0,226.637,4.388,-4.388,0,6140,125.7,-125.7,0,4.32,0.08,-0.08,0,1.2379587419863054,0.06,-0.06,0,2019-12-05T16:42:06Z,2025-05-02T16:23:22Z,180
3114.01,94011343,PC,11h45m28.41s,176.36839,-50d53m18.39s,-50.888443,7.992,0.043,-0.043,0,3.402,0.036,-0.036,0,2459331.60796,6.22e-4,-6.22e-4,0,34.0014104973941,6.9e-6,-6.9e-6,0,2.134,0.108,-0.108,0,9140.253377740404,2.79576,-2.79576,0,11.709376967324387,0.631301,-0.631301,0,131.096,NA,NA,NA,948.058235714497,NA,NA,NA,11.6001,0.006,-0.006,0,304.599,3.06,-3.06,0,5478,123.6,-123.6,0,4.27,0.08,-0.08,0,1.2038347093334165,0.06,-0.06,0,2021-06-04T01:36:36Z,2025-07-22T12:04:25Z,181
4979.01,311736478,PC,12h05m54.17s,181.475721,-71d35m10.18s,-71.58616,-18.785,0.056,-0.056,0,4.696,0.044,-0.044,0,2459354.245025,0.008699,-0.008699,0,-52.47408076415368,5.45e-5,-5.45e-5,0,2.303,0.623,-0.623,0,562.4292047896542,204.666,-204.666,0,5.337577625864311,2.09033,-2.09033,0,2058.82,NA,NA,NA,1852.635641186008,NA,NA,NA,10.5895,0.006,-0.006,0,182.678,1.042,-1.042,0,5156,127,-127,0,4.14,0.09,-0.09,0,1.303065044889244,0.08,-0.08,0,2021-12-21T22:38:17Z,2024-08-22T10:08:01Z,182
2898.01,308612785,PC,08h05m56.89s,121.487048,-61d40m01.92s,-61.667199,-2.606,0.033,-0.033,0,6.903,0.032,-0.032,0,2459990.91546,0.001726,-0.001726,0,-6.396390757466351,1.36e-5,-1.36e-5,0,3.7292938,0.1403286,-0.1403286,0,9816.189032002447,435.3247,-435.3247,0,17.580897845533805,0.5870478,-0.5870478,0,2403.2370301,NA,NA,NA,1800.4950430052097,NA,NA,NA,13.4268,0.006,-0.006,0,1441.09,33.815,-33.815,0,7186,122,-122,0,4.18,NA,NA,0,1.7057515586996048,NA,NA,0,2021-06-04T01:29:22Z,2024-08-22T10:08:01Z,183
1220.01,319259194,APC,04h46m36.19s,71.650779,-78d33m41.78s,-78.561605,16.229,0.051,-0.051,0,4.771,0.06,-0.06,0,2458439.580138,0.001227,-0.001227,0,-372.4495748283218,6.94e-5,-6.94e-5,0,1.0325441,0.2563205,-0.2563205,0,1345.9414356489033,83.40324,-83.40324,0,8.274655120121956,2.395618,-2.395618,0,52.1124723,NA,NA,NA,697.0458375887806,NA,NA,NA,9.5298,0.006,-0.006,0,273.698,2.3495,-2.3495,0,6308,196,-196,0,3.98679,0.403476,-0.403476,0,2.0657829407269426,0.0961233,-0.0961233,0,2019-08-26T21:37:00Z,2024-09-09T10:08:01Z,184
1231.01,447061717,CP,10h26m59.34s,156.74726,-52d28m04.34s,-52.467872,-89.046,0.141,-0.141,0,361.603,0.186,-0.186,0,2458563.890468,9.51e-4,-9.51e-4,0,-201.96509700845206,3.516e-4,-3.516e-4,0,3.3725583,0.0834983,-0.0834983,0,6335.7970469797165,108.49781,-108.49781,0,3.8803645807087186,0.1438498,-0.1438498,0,0.05273,NA,NA,NA,111.047369466297,NA,NA,NA,10.2565,0.007,-0.007,0,27.6227,0.0609,-0.0609,0,3535,112,-112,0,4.84874,0.46471,-0.46471,0,0.46508244090925727,0.014057,-0.014057,0,2019-08-26T19:21:34Z,2024-09-18T10:08:02Z,185
5127.01,438170612,PC,06h24m47.92s,96.199683,+13d21m43.39s,13.362053,8.182,0.168,-0.168,0,-10.893,0.119,-0.119,0,2460239.027496,0.011093,-0.011093,0,-252.10266018582476,2.295e-4,-2.295e-4,0,3.11,1.253,-1.253,0,544.4015657725216,63.2083,-63.2083,0,2.5841559058058263,0.241906,-0.241906,0,53.5244,NA,NA,NA,699.5505338042739,NA,NA,NA,9.80493,0.006,-0.006,0,162.582,5.4915,-5.4915,0,6160,140,-140,0,4.39,0.08,-0.08,0,1.1501500618823657,0.07,-0.07,0,2022-01-25T22:18:26Z,2024-01-04T10:08:02Z,186
4022.01,1271152446,PC,17h00m30.93s,255.128886,+59d37m32.38s,59.62566,-12.584,0.457,-0.457,0,9.774,0.506,-0.506,0,2459652.598161,0.002088,-0.002088,0,-28.41043881179449,2.35e-5,-2.35e-5,0,3.445,0.155,-0.155,0,6104.691494296339,2.79796,-2.79796,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,13.3972,0.006,-0.006,0,506.754,63.5655,-63.5655,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,2021-06-23T15:25:57Z,2024-10-06T12:02:45Z,187
2769.01,443534757,PC,06h36m27.13s,99.113031,-15d43m28.61s,-15.724613,-2.943,2.143,-2.143,0,4.533,2.143,-2.143,0,2459224.451567,0.001452,-0.001452,0,-10.357862359632229,1.06e-5,-1.06e-5,0,2.214,0.146,-0.146,0,17054.67284020179,12.2415,-12.2415,0,NA,NA,NA,0,254.633,NA,NA,NA,1134.1678648909613,NA,NA,NA,13.4832,0.006,-0.006,0,NA,NA,NA,0,5381,228.8,-228.8,0,NA,NA,NA,0,NA,NA,NA,0,2021-06-03T22:07:25Z,2024-08-22T10:08:01Z,188
7447.01,400503123,PC,01h40m36.18s,25.150762,+56d03m27.81s,56.057726,-4.419,0.055,-0.055,0,-0.179,0.085,-0.085,0,2460634.26502,0.001926,-0.001926,0,-3.3568204052223765,4.7e-6,-4.7e-6,0,1.894,0.238,-0.238,0,3122.7784937460356,156.857,-156.857,0,9.496492628742267,0.514952,-0.514952,0,3173.31,NA,NA,NA,2056.5477362879433,NA,NA,NA,10.6796,0.014,-0.014,0,431.132,7.3245,-7.3245,0,7284,152.989,-152.989,0,4.12449,0.0811863,-0.0811863,0,1.8182576321495791,0.08,-0.08,0,2025-05-01T20:33:15Z,2025-09-13T12:03:34Z,189
7098.01,313922260,PC,23h01m31.98s,345.383265,+53d58m05.67s,53.968241,0.632,0.028,-0.028,0,-2.624,0.028,-0.028,0,2460420.866667,0.003091,-0.003091,0,-27.10582801200651,4e-6,-4e-6,0,2.435,0.369,-0.369,0,9217.014400317585,542.588,-542.588,0,17.59623975461302,NA,NA,0,7314.38,NA,NA,NA,2512.2164735197503,NA,NA,NA,13.1922,0.012,-0.012,0,1601.2,45.505,-45.505,0,7662,123,-123,0,4.12,NA,NA,0,1.967973582941328,NA,NA,0,2024-10-24T17:29:33Z,2024-10-28T12:03:05Z,190
1561.01,245462406,FP,02h35m17.21s,38.821696,+55d42m11.58s,55.703217,7.133,0.066,-0.066,0,-7.668,0.071,-0.071,0,2458791.81704,0.00647,-0.00647,0,12.316800517181225,0.00108,-0.00108,0,3.32,0.688,-0.688,0,1011.0478232889759,74.4735,-74.4735,0,13.25077172418415,3.23854,-3.23854,0,21521.5,NA,NA,NA,3382.198343223505,NA,NA,NA,10.2948,0.015,-0.015,0,551.666,10.336,-10.336,0,6777,159.7,-159.7,0,3.55,0.09,-0.09,0,3.395489500552442,0.16,-0.16,0,2019-12-19T20:58:20Z,2021-10-29T12:59:15Z,191
194.01,211438925,KP,00h20m38.53s,5.160562,-23d56m08.84s,-23.935789,-1.4,1.9,-1.9,0,-18.3,1.9,-1.9,0,2460198.831716,2.6e-4,-2.6e-4,0,41.46821584469038,1e-6,-1e-6,0,3.07,0.031,-0.031,0,10824.102861994252,115.235,-115.235,0,15.96346881792114,NA,NA,0,259.864,NA,NA,NA,NA,NA,NA,NA,10.248,0.006,-0.006,0,211.877,NA,NA,0,5940,NA,NA,0,4.23158,NA,NA,0,1.5050175427101098,NA,NA,0,2018-11-03T00:53:39Z,2023-11-03T10:08:02Z,192
6849.01,434100688,FP,23h31m47.8s,352.949174,-17d26m54.45s,-17.448458,7.256,0.1,-0.1,0,-15.108,0.097,-0.097,0,2458371.510523,1e-5,-1e-5,0,16236.412714180002,1e-6,-1e-6,0,3.62,0.017,-0.017,0,2591.7982632973776,92.5051,-92.5051,0,12.723509838955358,0.640568,-0.640568,0,0.0187275,NA,NA,NA,113.10446813457818,NA,NA,NA,9.9309,0.008,-0.008,0,319.053,6.462,-6.462,0,6290,129,-129,0,3.89,0.09,-0.09,0,2.1198731658803647,0.1,-0.1,0,2023-12-12T20:13:34Z,2024-09-18T10:08:02Z,193
4868.01,362370757,PC,09h40m45.44s,145.189317,-49d48m56.4s,-49.815667,-8.341,2.935,-2.935,0,5.657,2.935,-2.935,0,2460014.699711,0.003219,-0.003219,0,30.619040492785643,2.46e-5,-2.46e-5,0,3.119,0.608,-0.608,0,6586.468098126892,15.2363,-15.2363,0,22.188534819350632,1.74868,-1.74868,0,227.514,NA,NA,NA,1029.2399013806178,NA,NA,NA,12.8007,0.006,-0.006,0,NA,NA,NA,0,4395,134.8,-134.8,0,NA,NA,NA,0,2.5477099312324176,0.16,-0.16,0,2021-12-21T22:33:27Z,2024-08-22T10:08:01Z,194
2826.01,123462119,PC,06h51m19.84s,102.832655,-11d35m10.47s,-11.586243,0.241,0.074,-0.074,0,0.356,0.071,-0.071,0,2459224.572139,3.82e-4,-3.82e-4,0,5.792429963768855,1.6e-6,-1.6e-6,0,2.621,0.047,-0.047,0,38532.21827748459,3.40486,-3.40486,0,NA,NA,NA,0,6683.74,NA,NA,NA,2479.6331822247853,NA,NA,NA,12.8565,0.052,-0.052,0,936.741,35.0425,-35.0425,0,9168,716,-716,0,NA,NA,NA,0,NA,NA,NA,0,2021-06-04T00:47:25Z,2024-08-22T10:08:01Z,195
484.01,427348923,FP,05h34m07.65s,83.531883,-00d12m27.94s,-0.207762,-25.016,0.076,-0.076,0,20.026,0.061,-0.061,0,2459196.648037,0.001021,-0.001021,0,74.1622699614398,9.4e-6,-9.4e-6,0,4.533,0.191,-0.191,0,9939.265994873562,3.20954,-3.20954,0,8.96891699118898,0.808714,-0.808714,0,222.388,NA,NA,NA,1118.430994147196,NA,NA,NA,11.6888,0.006,-0.006,0,149.953,0.952,-0.952,0,4425,90,-90,0,4.57,0.13,-0.13,0,0.8947348964223009,0.08,-0.08,0,2019-02-27T22:16:31Z,2021-10-29T12:59:15Z,196
6310.01,353893493,PC,02h31m02.67s,37.761117,+25d24m47.84s,25.41329,78.807,0.07,-0.07,0,-22.207,0.064,-0.064,0,2459906.481901,0.002416,-0.002416,0,-26.03346300948946,1.5e-5,-1.5e-5,0,2.08,0.655,-0.655,0,1747.8875167236881,150.346,-150.346,0,3.253598506506401,0.352053,-0.352053,0,81.3622,NA,NA,NA,852.1509961886286,NA,NA,NA,11.8443,0.006,-0.006,0,96.6459,0.37705,-0.37705,0,3896.8,105,-105,0,4.51,0.11,-0.11,0,0.7122787984099319,0.07,-0.07,0,2023-05-03T22:21:19Z,2024-08-22T10:08:01Z,197
7287.01,199417958,PC,20h28m04.99s,307.020781,+30d10m54.44s,30.18179,3.688,2.133,-2.133,0,-3.311,2.133,-2.133,0,2460552.765807,0.00226,-0.00226,0,-44.22903906920302,9.2e-6,-9.2e-6,0,2.993,0.241,-0.241,0,7288.593610703867,284.553,-284.553,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12.7478,0.006,-0.006,0,575.709,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,2025-03-06T22:41:35Z,2025-03-07T12:05:24Z,198
114.01,25155310,KP,04h13m29.93s,63.374706,-69d13m35.73s,-69.226593,63.134,0.045,-0.045,0,53.433,0.039,-0.039,0,2458327.519958,6.1e-5,-6.1e-5,0,14.399568852656007,3e-7,-3e-7,0,3.4367717,0.0099877,-0.0099877,0,6985.342534209853,13.795558,-13.795558,0,10.524716269275865,0.5185372,-0.5185372,0,759.3373533,NA,NA,NA,1411.4484025461581,NA,NA,NA,10.6103,0.006,-0.006,0,216.526,0.932,-0.932,0,5800,NA,NA,0,4.28004,NA,NA,0,1.2382911912632082,0.0610804,-0.0610804,0,2019-05-07T17:42:34Z,2024-09-09T10:08:01Z,199
1536.01,445137888,FP,00h45m12.58s,11.3024,+56d04m12.21s,56.070058,-0.129,0.082,-0.082,0,-1.659,0.086,-0.086,0,2459882.951315,0.00389,-0.00389,0,10.890320457715795,4.876e-4,-4.876e-4,0,2.1214907,0.1940774,-0.1940774,0,824.2730967386307,76.83918,-76.83918,0,9.02349066762991,1.0058509,-1.0058509,0,38859.7127334,NA,NA,NA,3586.0730823440954,NA,NA,NA,10.3654,0.033,-0.033,0,795.905,74.344,-74.344,0,10310,617.1,-617.1,0,4.01,0.1,-0.1,0,2.691750212738188,0.257347,-0.257347,0,2019-12-05T21:41:10Z,2023-08-02T16:02:01Z,200
3368.01,131419624,PC,07h52m20.76s,118.086505,-37d43m15.05s,-37.720846,-2.737,0.027,-0.027,0,6.263,0.034,-0.034,0,2459276.067282,0.006018,-0.006018,0,-46.94484677486215,8.63e-5,-8.63e-5,0,3.389,0.988,-0.988,0,3991.7287557881305,628.747,-628.747,0,15.448754383421411,5.05852,-5.05852,0,1167.97,NA,NA,NA,1547.9628304907396,NA,NA,NA,12.8281,0.006,-0.006,0,886.655,12.769,-12.769,0,6702,131.5,-131.5,0,4.07,0.09,-0.09,0,1.7962704550036634,0.08,-0.08,0,2021-06-16T22:56:23Z,2024-08-22T10:08:01Z,201
2366.01,39218269,APC,05h54m01.21s,88.505022,-03d38m23.67s,-3.639907,8.71,0.062,-0.062,0,22.471,0.062,-0.062,0,2459224.966718,0.004347,-0.004347,0,23.478477799112618,1.376e-4,-1.376e-4,0,3.845,1.234,-1.234,0,3142.292801607669,13.0438,-13.0438,0,12.948653238714408,1.38748,-1.38748,0,97.2728,NA,NA,NA,887.3510878973428,NA,NA,NA,11.8402,0.006,-0.006,0,439.569,9.183,-9.183,0,6049.7,143.6,-143.6,0,3.87,0.1,-0.1,0,2.0448562534666292,0.18,-0.18,0,2020-10-23T19:58:28Z,2024-02-15T12:03:00Z,202
5944.01,88101924,PC,20h14m57.82s,303.74091,+17d06m13.95s,17.103875,-6.234,0.029,-0.029,0,-7.64,0.023,-0.023,0,2459821.949437,0.003327,-0.003327,0,25.146325553881802,7.847e-4,-7.847e-4,0,2.479,0.303,-0.303,0,15008.272093109075,988.317,-988.317,0,11.933321647725267,NA,NA,0,133.684,NA,NA,NA,993.8530050943518,NA,NA,NA,13.2223,0.01,-0.01,0,593.58,8.1755,-8.1755,0,5933,122,-122,0,4.5,NA,NA,0,0.9716587715250637,NA,NA,0,2022-11-08T19:58:32Z,2025-07-22T12:04:25Z,203
4473.01,122441491,KP,19h21m25.91s,290.357978,+40d34m03.71s,40.567697,-4.449,0.044,-0.044,0,-9.51,0.047,-0.047,0,2459420.412953,0.003265,-0.003265,0,18.213335405666893,2.3e-5,-2.3e-5,0,2.5256778,0.1460445,-0.1460445,0,16368.241458587272,743.4276,-743.4276,0,11.74423502375018,0.4925161,-0.4925161,0,218.0029128,NA,NA,NA,1062.4024382919722,NA,NA,NA,14.148,0.007,-0.007,0,646.647,10.7805,-10.7805,0,5211.36,247.58,-247.58,0,4.54655,NA,NA,0,0.8292716046970299,NA,NA,0,2021-10-07T00:18:58Z,2023-03-15T16:02:02Z,204
5367.01,81178747,PC,06h07m11.11s,91.796289,+27d37m19.35s,27.622043,-11.68,0.045,-0.045,0,-0.428,0.038,-0.038,0,2460234.223007,0.001001,-0.001001,0,16.259260384047025,5.66e-5,-5.66e-5,0,1.5790965,0.1152141,-0.1152141,0,8848.410907916537,336.10733,-336.10733,0,10.364196645306544,0.819766,-0.819766,0,1713.2210773,NA,NA,NA,1585.7914815703791,NA,NA,NA,12.9139,0.014,-0.014,0,571.89,8.091,-8.091,0,6155,146.4,-146.4,0,4.46,0.09,-0.09,0,1.0590972864180979,0.0495276,-0.0495276,0,2022-02-28T23:29:47Z,2024-09-24T10:08:02Z,205
6079.01,272670038,PC,15h33m59.35s,233.497291,+69d21m01.03s,69.350285,-14.91,0.045,-0.045,0,11.071,0.051,-0.051,0,2458912.458751,0.006047,-0.006047,0,1077.7128897760879,8.161e-4,-8.161e-4,0,5.8731029,0.235261,-0.235261,0,2008.7336161620642,84.81264,-84.81264,0,7.517947780325336,0.3818485,-0.3818485,0,14.4080456,NA,NA,NA,450.8680901749158,NA,NA,NA,10.5083,0.007,-0.007,0,306.839,2.6515,-2.6515,0,6501,127.695,-127.695,0,4.25028,0.086382,-0.086382,0,1.4270249345451944,0.0610779,-0.0610779,0,2023-02-23T20:53:04Z,2023-12-25T12:02:40Z,206
5267.01,153971295,PC,13h28m17.26s,202.071927,+70d24m57.73s,70.416036,1.514,0.052,-0.052,0,15.095,0.037,-0.037,0,2459599.727409,0.030578,-0.030578,0,-319.13234469717116,5.331e-4,-5.331e-4,0,4.766,1.067,-1.067,0,1007.6596249825292,6.21234,-6.21234,0,2.831250789270486,0.279196,-0.279196,0,96.0669,NA,NA,NA,843.7671442095951,NA,NA,NA,11.9139,0.007,-0.007,0,273.233,1.6785,-1.6785,0,5546,120.5,-120.5,0,4.55,0.08,-0.08,0,0.8840795922421858,0.04,-0.04,0,2022-02-28T23:23:53Z,2024-08-22T10:08:01Z,207
6933.01,78290597,PC,11h51m02.5s,177.760407,-00d40m28.86s,-0.674683,-4.516,0.072,-0.072,0,-1.728,0.037,-0.037,0,2460279.092063,0.004856,-0.004856,0,178.51242731826966,1.03e-4,-1.03e-4,0,5.01,1.352,-1.352,0,2523.5078438073433,199.145,-199.145,0,12.143291369740915,0.924313,-0.924313,0,281.81,NA,NA,NA,1098.8377687169123,NA,NA,NA,11.7123,0.007,-0.007,0,737.065,22.0335,-22.0335,0,5887,142.7,-142.7,0,3.73,0.09,-0.09,0,2.3667834321349828,0.14,-0.14,0,2024-02-29T23:27:37Z,2025-07-22T12:04:25Z,208
